id,uuid,quality_grade,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
340795260,7e10546b-0702-4dc5-8ce2-e98935e54e84,research,false,2,"Queen Anne Ave N & Highland Dr, Seattle, WA 98109, USA",47.629979155,-122.3565738089,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
340797556,069f4655-fb1b-4794-89a1-475afc76ca81,research,false,2,"Holman Rd NW & 9th Ave NW, Seattle, WA 98117, USA",47.699057848,-122.3712305725,6,,,,6,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
340885100,893c27e2-269a-4a1e-a65a-f958273793ac,research,false,3,"Luther Burbank Park, Mercer Island, WA, US",47.5879133333,-122.22477,11,,,,11,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
340886910,d41243c9-fd7b-4535-9b69-82d787bc22a6,research,false,2,"Holman Rd NW & 13th Ave NW, Seattle, WA 98117, USA",47.6971350565,-122.3731996492,4,,,,4,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
340901344,3d361ae6-914e-4734-98f4-5870ade2cebb,research,false,,"Southeast Redmond, Redmond, WA 98052, USA",47.66426445,-122.115295865,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341043248,96616b5c-120b-43a2-8e61-ed471857a908,research,false,,"University of Washington, Seattle, WA, USA",47.6520805556,-122.3151333333,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341047680,8a76ac24-360b-4b39-b39c-bfdaaa130efd,research,false,,"University of Washington, Seattle, WA, USA",47.6518166667,-122.313575,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341048052,3eb95a3b-c51f-4004-b961-38aab595bd0a,research,false,,"University of Washington, Seattle, WA, USA",47.6602583333,-122.3113027778,17,,,,17,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341052122,927a32b8-d4ee-4085-a7b8-0df4bbd2104e,research,false,,"Sunset Hill, Seattle, WA, USA",47.6888694444,-122.4026805556,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341052130,f8720b58-e85d-4a1f-a263-c73c83379c0b,research,false,,"Sunset Hill, Seattle, WA, USA",47.6890361111,-122.4031916667,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341136949,4eff46df-faca-46f8-b832-4a03b5a4c55c,research,false,,"Des Moines, WA, USA",47.3742540425,-122.3188770446,486,,,,486,,open,false,,,Des Moines City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341137029,1681eec8-3a7a-4ec0-a9e5-c00ecc40e8fe,research,false,,"Kent, WA, USA",47.4113436052,-122.278660443,263,,,,263,,open,false,,,Kent City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341191641,fed79700-c8c7-4d2f-bfb0-f306053d8756,research,false,,"Belltown, Seattle, WA, USA",47.6107333333,-122.3469111111,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341191642,a923aee2-77cf-4cc3-aab1-f11843ceeb19,research,false,,"Belltown, Seattle, WA, USA",47.6107333333,-122.3469111111,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341191647,c417e817-6509-4e91-b665-85696e00f3fe,research,false,,"Belltown, Seattle, WA, USA",47.6107333333,-122.3469111111,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341422810,1176c467-3ade-4071-b3db-42cbf75d417f,research,false,2,"Aurora Ave N & N 115th St, Seattle, WA 98133, USA",47.7111777778,-122.3413583333,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341754166,7fb25f40-5a2f-43e8-9b63-01628deec46e,research,false,,"Normandy Park, WA, USA",47.4177194444,-122.3376833333,7,,,,7,,open,false,,,Normandy Park City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341754167,811d481b-a491-4947-8d52-7d380c0ec019,research,false,,"Normandy Park, WA, USA",47.4177194444,-122.3376833333,6,,,,6,,open,false,,,Normandy Park City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341754168,eda4c642-8b83-477b-8d2a-92e99a7b76b9,research,false,,"Normandy Park, WA, USA",47.4159305556,-122.3386,14,,,,14,,open,false,,,Normandy Park City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341760855,59426c5b-32b1-424b-b2b1-36549589e39f,research,false,,"Normandy Park, WA, USA",47.4175416667,-122.3377138889,14,,,,14,,open,false,,,Normandy Park City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341770782,9dd0e9fe-71af-4632-9199-137ae888360c,research,false,843,"S Eddy St, Seattle, WA, US",47.5456383333,-122.3193133333,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341770858,23487314-c0cd-43a2-af48-147450724a80,research,false,843,"King County, US-WA, US",47.5452833333,-122.3206333333,20,,,,20,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
341986597,a89523b1-5462-4205-b175-48c5b10f8b3a,research,false,,"Belltown, Seattle, WA, USA",47.6105841073,-122.3469074789,1,,,,1,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342070922,dde1796f-c506-4f20-b85f-e6ac2282c812,research,false,,"Montlake, Seattle, WA, USA",47.6426734924,-122.2899246216,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342070923,7d99fb90-801c-40f0-bbff-11943e3c73de,research,false,,"Montlake, Seattle, WA, USA",47.6426734924,-122.2899246216,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342070936,75176777-66db-437f-9fd9-3eb63a5ddbff,research,false,,"Montlake, Seattle, WA, USA",47.6461639404,-122.2913742065,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342156810,9634f9e1-7534-4e62-b0db-49e3bdc967df,research,false,843,"Simonds Rd NE, Kenmore, WA, US",47.7406583333,-122.2228466667,22,,,,22,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342189303,69d743a6-0934-4e0e-8a7c-81b7ef6cbdc4,research,false,2,"Seattle, WA 98104, USA",47.6043552839,-122.34059304,47,,,,47,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342383940,99b068cc-90bd-49ac-a210-4d60de850de8,research,false,,"Southeast Redmond, Redmond, WA 98052, USA",47.658515842,-122.1144677812,868,,,,868,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342383953,b52251b1-7578-49c5-b4e2-4f2c41134811,research,false,,"Southeast Redmond, Redmond, WA 98052, USA",47.658515842,-122.1144677812,868,,,,868,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342437369,f6d248a1-07f1-472a-9336-038cd5eb7263,research,false,,"South Lake Union, Seattle, WA, USA",47.6209566322,-122.3456043933,31,,,,31,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342795582,170ad9fd-ea5a-4578-9fc9-3e458168476c,research,false,,"Southeast Redmond, Redmond, WA 98052美国",47.6600650061,-122.1172258087,31,,,,31,,open,false,,,,King,短嘴鸦,Corvus brachyrhynchos,American Crow,Aves,8021
342917861,75a2196f-cccf-4434-b331-fe2d2c8c3ad8,research,false,3,"N 137th St, Seattle, WA, US",47.7287116667,-122.3399716667,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
342972638,802ee6c8-9a8d-4c31-9d99-94042bcdcca8,research,false,843,"W Highland Dr, Seattle, WA, US",47.6298216667,-122.3575666667,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343138851,0c5ce9db-0e6d-4cea-9987-645f08689053,research,false,2,"14th Ave NW & NW 103rd St, Seattle, WA 98177, USA",47.7017824898,-122.3722045496,24,,,,24,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343153733,4025b9b3-44d2-4388-89cd-426ee41b9120,research,false,333,Seattle,47.6514701843,-122.3059158325,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343164461,347f7ef0-9d15-458e-8cee-d61d929c2d97,research,false,333,Seattle,47.6506881714,-122.3079528809,11,,,,11,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343202593,c48cba03-b416-4efc-b757-690ae74136f4,research,false,3,"University of Washington, Seattle, WA, US",47.65635,-122.3064333333,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343226989,22408a03-d249-4b03-a66e-d64fa741700f,research,false,,"University Heights, Seattle, WA, USA",47.6691611111,-122.3151666667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343241119,f5f8067c-20bf-4294-8ab9-62339838dbec,research,false,,"Fauntleroy, Seattle, WA, USA",47.5303567866,-122.396832756,412,,,,412,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343258015,2c8b6335-0807-403b-9731-2656f93196ed,research,false,3,"Northgate Station, Seattle, WA, US",47.7038283333,-122.3252716667,31,,,,31,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343597567,cde1960a-de12-43fc-9472-cb4b2c201a93,research,false,843,"Phinney Ave N, Seattle, WA, US",47.6690166667,-122.3540716667,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343901182,aa682b7d-bbc2-4af4-8713-eaef17fabed3,research,false,,"Rose Hill Meadows Park, 8200 124th Ave NE, Kirkland, WA 98033, USA",47.6771456,-122.1758054,177,,,,177,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
343919343,b54a5cea-2bff-4875-8cfc-bf99dd980230,research,false,2,"25th Ave NE & NE 47th St, Seattle, WA 98105, USA",47.6628753997,-122.2989355997,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344075066,9648db82-4dbc-42d0-9a2b-9b33ff199270,research,false,2,"14th Ave NW & NW 103rd St, Seattle, WA 98177, USA",47.704938609,-122.3715417087,25,,,,25,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344101996,ce4c42f6-2e0f-4f1f-bb9c-6dd542087b92,research,false,2,"N 130th St & Linden Ave N, Seattle, WA 98133, USA",47.7239,-122.3499694444,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344231888,fb632cff-d3ab-4d47-84ca-5ad360dbfb98,research,false,2,"14th Ave NW & NW 103rd St, Seattle, WA 98177, USA",47.7008221685,-122.3740073293,18,,,,18,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344253659,d29035e8-68b4-4ff5-88b9-90b2f906837f,research,false,,"334 1st Ave N, Seattle, WA 98109, USA",47.622094,-122.353984,136,,,,136,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344263796,c5c85bd3-2512-4fd5-9a15-f0a177a315f4,research,false,843,"S Eddy St, Seattle, WA, US",47.545781893,-122.3202227281,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344290979,a3dc872f-7dc3-4b8c-9ca3-c8ba83b72bb7,research,false,,"Des Moines, WA, USA",47.3736970505,-122.3251688654,105,,,,105,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344343184,97cad2c5-e0c0-4f71-850e-0fbbb5ef33e1,research,false,2,"Kent, WA 98031, USA",47.4150823,-122.1912425,,,,,,,open,false,gps,gps,Kent City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344522016,6400b0f9-70d5-49aa-bf6a-2f47bcf05795,research,false,3,"Woodland Park Zoo, Seattle, WA, US",47.6681533333,-122.354095,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344699346,0cb733cc-c6b9-431f-ac5c-fb74edcfe5f9,research,false,,"10416 SE Wolverine Way, Bellevue, WA 98004, USA",47.6051544,-122.1968293,179,,,,179,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344802224,5d4bdaa0-25df-41cc-8a90-0a9a9931e43f,research,false,3,"Discovery Park, Seattle, WA, US",47.6560459599,-122.4135224831,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344811203,f45af5bc-f582-4736-8058-b199ff6e9e5a,research,false,2,"King County, US-WA, US",47.71110969,-122.37963767,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
344986899,dca02fe2-a817-4504-976f-3f42b7220602,research,false,,"University of Washington, Seattle, WA, USA",47.654779318,-122.3071646667,373,,,,373,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
345037560,e79c7525-b8f4-4a50-b90d-91b757fd97e1,research,false,,"University District, Seattle, WA, USA",47.6559580811,-122.2916149924,413,,,,413,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
345201915,08081cc0-8204-4b8f-af07-c870e06a4ac8,research,false,,"Green Lake, Seattle, WA, USA",47.6796821,-122.3256356,1266,,,,1266,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
345369378,fc4516a4-9b3b-4977-93d7-1d0bee55d2e9,research,false,2,"N 85th St & 1st Ave NW, Seattle, WA 98103, USA",47.6906072812,-122.3575036973,11,,,,11,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
345509877,a001d8fe-4807-4ce5-8090-649a50153f8e,research,false,2,"Shoreline, WA 98177, USA",47.7125812755,-122.3797200993,10,,,,10,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
345699661,f62701a7-3d92-47e5-a1ef-711588df36f0,research,false,,"Southeast Redmond, Redmond, WA 98052, USA",47.6610989947,-122.1206805918,113,,,,113,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346070939,eefd5a22-68b3-467a-a43d-03de3256735a,research,false,843,"5th Ave N, Seattle, WA, US",47.620875,-122.3489383333,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346147865,4544f1de-1553-4b05-b76f-3496aa0a4b87,research,false,,"Montlake, Seattle, WA, USA",47.6412773132,-122.2949752808,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346232294,227fb043-06a5-4997-a963-f2f4a6bf587c,research,false,843,"NE Pacific St, Seattle, WA, US",47.6522666667,-122.3120116667,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346232444,2b139d50-1047-40da-ac8d-223c533e1594,research,false,843,"NE Pacific St, Seattle, WA, US",47.6520533333,-122.31218,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346436076,5c34d178-96f0-49f6-bd0c-ef8c7d0a757c,research,false,843,"29th Ave E, Seattle, WA, US",47.6250374512,-122.2954697161,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346447498,8be89730-2d8d-4b59-96ee-cebdb1970cfa,research,false,,"3015 NW 54th St, Seattle, WA 98107, USA",47.6665475,-122.3962375,182,,,,182,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346683040,09c6c957-bead-46b3-923b-0cfb96b47354,research,false,843,"Green Lake Way N, Seattle, WA, US",47.6618583333,-122.3463966667,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346692580,9f4a4c18-1a88-40d9-a48a-052d0574d498,research,false,3,"University of Washington, Seattle, WA, US",47.6567033333,-122.3014133333,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346790429,4694293a-244b-470b-8c41-883b8f14a9c1,research,false,,"Northlake, Seattle, WA, USA",47.6451138889,-122.3342222222,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346865843,ed87819e-08fd-457e-a2dc-69f9ff9cb913,research,false,2,"Stevens Way & Okanogan Ln, Seattle, WA 98195, États-Unis",47.651146,-122.3090579,83,,,,83,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
346894181,36c3b50a-2172-40c7-b793-60bce50e03b4,research,false,3,"University of Washington, Seattle, WA, US",47.6536614849,-122.3121870762,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347041475,62e60214-08f0-4894-aff4-b60e683c5cce,research,false,843,"NE Pacific St, Seattle, WA, US",47.6520216667,-122.3107,24,,,,24,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347061259,09e539d9-011b-485d-9191-086c8b3649e1,research,false,843,"15th Ave NE, Seattle, WA, US",47.65635,-122.3124916667,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347118706,47effda3-b7db-4f46-9ba0-07c92f4f9356,research,false,843,"Wahkiakum Ln, Seattle, WA, US",47.6562132707,-122.2990435889,43,,,,43,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347290632,a455bbd4-51bd-43a4-9d42-4041b17b9edb,research,false,2,"8th Ave NW & NW 100th Pl, Seattle, WA 98117, USA",47.7013916667,-122.3663833333,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347328146,c7dce13e-6b7a-4f3d-a3d1-e247f048848b,research,false,2,"Broadview, Seattle, WA, USA",47.7114638889,-122.3786805556,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347328343,af9e817d-9fc0-41cf-bf67-2bf57add7040,research,false,2,"NW Neptune Pl & 24th Ave NW, Seattle, WA 98117, USA",47.6995555556,-122.3884472222,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347361749,222d66bb-9aec-4e49-a23e-f617be3efa60,research,false,3,"University of Washington, Seattle, WA, US",47.6536783333,-122.3173216667,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347607747,cad6749f-ee6d-4c9f-a952-507ab58d7aba,research,false,843,"Western Ave, Seattle, WA, US",47.6033366667,-122.3367616667,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347614668,97b254ae-91f5-4930-9096-06221be35b29,research,false,843,"25th Ave NE, Seattle, WA, US",47.7241866667,-122.30275,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347673174,991abedf-090d-4687-97ce-72f1b9a90ef9,research,false,,"Downtown Seattle, Seattle, WA, USA",47.6017186622,-122.3349776376,25,,,,25,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347835428,335ef413-6502-4c67-b23b-e7db525a603d,research,false,3,"Green Lake Park, Seattle, WA, US",47.6788633333,-122.3284216667,21,,,,21,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347884803,17d8fd3d-d49a-4ce5-9f30-f0ad440a2f49,research,false,3,"NE 31st St, Redmond, WA, US",47.6396666667,-122.1335916667,36,,,,36,,open,false,,,Redmond City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347886019,8ea00c5c-9bc5-4e20-909c-dd39366c43ae,research,false,,"Union Bay Natural Area, 3501 NE 41st St, Seattle, WA 98105, USA",47.6556698,-122.2929872,323,,,,323,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347917483,5a2fffbe-9adb-4a5e-819a-66f2864068d9,research,false,3,"Arboretum De Washington Park, Seattle, WA, US",47.63613,-122.2962866667,1,,,,1,,open,false,,,,King,corneille d'Amérique,Corvus brachyrhynchos,American Crow,Aves,8021
347930530,7fd98eac-7f49-4dbf-9575-5649cf9174ba,research,false,843,"Spokane Ln, Seattle, WA, US",47.6576633333,-122.3081583333,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
347963132,23527cd4-d8b3-47d7-b367-38caf48c5aec,research,false,2,"Alki, Seattle, WA 98116, USA",47.5730198233,-122.4149955064,207,,,,207,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
348002203,4ce468df-29ea-4b0c-95e3-07dc2a6897d3,research,false,,"University of Washington, Seattle, WA, USA",47.6599380213,-122.3047327639,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
348003497,c4e44165-dc3c-46ef-82ac-0a7994b45ed8,research,false,,"Fauntleroy, Seattle, WA, USA",47.5295526659,-122.3956355061,488,,,,488,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
